        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout
      1944.0     2.155806   311.836965   382.028590   966.656889     0.765337   127.579360    65.287634    62.291726    59.531040    59.752155     1.015775   286.940692   281.204754   100.553078     5.694880
      1945.0     0.347664   311.819498   381.286720   967.992779     0.847450   126.611042    64.139609    62.471433    60.007403    61.343293     1.024092   286.994519   281.353681   101.647072     3.538187
      1946.0    -0.605044   311.831759   380.244728   968.096364     0.779228   124.789418    62.853009    61.936410    59.757393    59.860979     1.027121   287.152741   281.673549   101.939445     4.034021
      1947.0    -0.434524   311.908603   379.706900   966.946163     0.683716   126.111042    63.516051    62.594991    60.262621    59.112420     1.029101   287.097349   281.543618   102.522919     4.941459
      1948.0     2.691374   311.960618   380.625716   966.291934     0.554672   131.544290    67.482160    64.062129    60.917635    60.263407     1.041983   286.879240   281.240368   102.921181     6.299938
      1949.0     2.603054   312.071673   381.731623   967.496756     0.646276   132.721843    67.640549    65.081294    61.374142    62.578964     1.054398   286.890006   281.144806   104.037125     3.955678
      1950.0     0.434339   312.251107   381.374439   967.819881     0.772751   127.993181    64.756398    63.236782    61.059288    61.382413     1.104961   286.960039   281.250192   104.993942     3.731169
      1951.0    -1.049807   312.460070   380.132931   967.885347     0.570440   125.656876    63.041292    62.615584    60.380903    60.446369     1.138977   287.147742   281.562928   106.207092     3.836432
      1952.0    -0.156931   312.778130   378.233993   967.920936     0.633349   127.416312    64.155668    63.260644    60.936176    60.971765     1.153511   287.200844   281.668371   107.236465     5.082841
      1953.0     1.013797   313.155076   377.955067   967.001884     0.757040   126.734495    64.302853    62.431642    60.217211    59.298159     1.161742   287.040993   281.512385   108.105186     5.283619
      1954.0     0.787680   313.516681   377.593923   966.857345     0.717540   126.257122    63.953945    62.303177    60.034916    59.890377     1.180934   286.972832   281.360118   108.923317     4.424712
      1955.0     1.810924   313.837098   377.483937   966.403165     0.692367   127.939357    64.992362    62.946995    59.839488    59.385307     1.199924   286.864727   281.172434   109.908432     5.717041
      1956.0     1.661322   314.125515   377.240185   967.153764     0.743277   129.766809    65.838179    63.928631    60.602030    61.352629     1.220612   286.830037   281.154073   111.278526     4.729302
      1957.0     1.054851   314.424981   375.939694   968.298339     0.732852   128.000131    64.894967    63.105164    60.389046    61.533621     1.230729   286.864640   281.255781   112.397758     4.661838
      1958.0     0.856938   314.783553   375.074537   968.598914     0.809003   128.451779    64.719821    63.731958    60.412138    60.712714     1.245928   286.851961   281.251715   113.382744     4.872263
      1959.0     1.024255   315.275565   374.095736   968.664409     0.704579   128.205167    64.593575    63.611592    60.216457    60.281952     1.255433   286.942071   281.218691   114.414421     5.290424
      1960.0     0.225201   316.029679   373.177487   968.052045     0.821583   127.454822    63.930757    63.524065    61.382042    60.769678     1.221877   287.124333   281.505239   114.788048     4.079328
      1961.0     0.638806   316.729273   372.189583   967.106587     0.752840   127.959785    63.916212    64.043574    60.483063    59.537605     1.191239   287.199897   281.717311   114.998360     5.366511
      1962.0     2.646466   317.446721   371.632714   966.779682     0.933057   129.368360    65.595036    63.773324    60.623518    60.296613     1.189861   286.942312   281.309103   115.634682     5.855291
      1963.0     4.366943   318.078515   372.421725   967.037685     0.853671   132.007415    67.014084    64.993331    59.917722    60.175724     1.200060   286.760075   281.004820   116.303322     6.049349
      1964.0     1.849375   318.725721   371.828257   968.767146     0.968728   129.016090    65.351744    63.664346    61.010832    62.740293     1.209478   286.704563   280.867697   116.891426     3.204919
      1965.0     0.642627   319.305301   370.298819   969.314480     0.868190   126.016388    63.392858    62.623531    59.922958    60.470292     1.206905   286.817073   281.028747   117.347984     4.452003
      1966.0     2.603790   320.237006   369.086901   969.238597     1.136140   129.158082    65.081959    64.076124    60.564164    60.488281     1.207286   286.923077   281.333064   117.835228     5.805596
      1967.0     1.368596   320.932323   368.018327   969.915656     1.085123   127.857929    64.214652    63.643278    60.471809    61.148867     1.207164   287.000688   281.296809   118.523773     4.134358
      1968.0     2.786257   321.795257   367.389766   969.252101     0.986000   130.221632    65.718487    64.503146    60.804745    60.141191     1.203936   287.027621   281.386601   118.737686     6.205857
      1969.0     2.486041   322.745126   367.406453   968.999599     0.931250   130.085716    65.370782    64.714934    60.733195    60.480692     1.205078   286.944597   281.250584   119.285652     4.873403
      1970.0     3.891038   324.076574   367.529762   968.922763     0.964469   130.079928    65.274816    64.805113    60.182888    60.106052     1.173811   286.848334   281.069431   119.630081     5.045454
      1971.0     4.013705   324.972811   368.109068   968.624347     1.104476   132.026962    66.779036    65.247925    60.919153    60.620736     1.152862   286.855641   281.050937   119.950790     5.578995
      1972.0     4.832037   326.828273   368.059600   969.380872     1.342217   131.690120    66.052735    65.637386    61.602621    62.359147     1.152769   286.885330   281.081942   120.425034     3.743055
      1973.0     5.841782   329.093691   366.857482   969.821069     1.375045   130.205828    65.213106    64.992722    60.460163    60.900359     1.144234   287.042715   281.333160   121.017563     5.514865
      1974.0     3.287452   330.056066   366.102695   970.220809     1.372142   130.602470    65.756258    64.846212    60.837502    61.237241     1.142500   287.046510   281.436665   121.331467     5.273804
      1975.0     1.888122   330.304474   365.740575   970.423881     1.366163   129.779981    65.397825    64.382156    60.287754    60.490827     1.144263   286.836378   281.252399   121.701126     5.269119
      1976.0     4.293281   331.076420   366.383083   970.590343     1.261189   133.851968    67.625958    66.226010    61.143388    61.309850     1.154114   286.746016   280.924145   122.519371     5.673600
      1977.0     4.600571   332.726248   365.886886   971.743810     1.345428   132.232557    66.282957    65.949601    61.373679    62.527146     1.155482   286.894160   281.193147   123.099495     4.252008
      1978.0     5.683658   334.391345   365.927731   971.656818     1.371890   134.537017    68.001887    66.535130    62.002155    61.915163     1.155177   286.929785   281.220399   123.552666     6.045879
      1979.0     5.740520   336.054158   366.233893   972.343139     1.435703   135.233580    67.850001    67.383579    61.883988    62.570308     1.156830   287.067444   281.343091   124.000854     4.973531
      1980.0     5.045314   337.994269   366.006642   972.676291     1.389668   135.625871    67.592350    68.033522    62.885090    63.218242     1.217130   287.247202   281.564570   125.558418     4.601358
      1981.0     5.973999   339.342941   366.412333   972.448795     1.464142   139.023333    69.900726    69.122607    62.961760    62.734265     1.261555   287.185430   281.445906   127.260857     6.760771
      1982.0     4.894095   340.152193   366.674452   973.998000     1.643398   137.825326    68.975390    68.849935    61.931144    63.480348     1.287603   287.116381   281.416119   128.879440     5.232922
      1983.0     5.769712   341.656801   366.083854   975.509463     1.760790   137.521408    68.921329    68.600079    62.744139    64.255601     1.304251   287.008421   281.218185   129.961349     5.256326
      1984.0     4.389486   343.344366   365.200960   976.534405     1.674886   136.608166    67.781571    68.826595    63.055900    64.080841     1.312747   287.256966   281.756012   131.518906     4.583624
      1985.0     3.436451   344.828159   363.637343   976.726834     1.652211   133.703317    66.162816    67.540500    61.930667    62.123097     1.312883   287.324383   281.809508   132.525894     5.603336
      1986.0     5.295519   346.323800   363.731984   975.563282     1.761422   138.072497    68.920812    69.151685    63.238867    62.075315     1.320224   287.272032   281.753916   133.281052     6.750857
      1987.0     6.394236   348.217458   364.291097   975.706000     1.787562   136.680483    68.070382    68.610101    62.140485    62.283202     1.332050   287.157203   281.544571   134.335297     5.228067
      1988.0     7.026920   350.525233   363.971513   975.931950     1.811219   137.304822    68.737797    68.567025    63.026514    63.252464     1.338810   287.125062   281.512392   135.650879     5.804917
